Player Id,Name,Year,Team,Passing_Yards
babelaufenberg/2519150,"Laufenberg, Babe",1989,Dallas Cowboys,--
babelaufenberg/2519150,"Laufenberg, Babe",1988,San Diego Chargers,778
babelaufenberg/2519150,"Laufenberg, Babe",1987,Washington Redskins,--
babelaufenberg/2519150,"Laufenberg, Babe",1986,New Orleans Saints,--
babelaufenberg/2519150,"Laufenberg, Babe",1985,Washington Redskins,--
babelaufenberg/2519150,"Laufenberg, Babe",1985,San Diego Chargers,--
babelaufenberg/2519150,"Laufenberg, Babe",1983,Washington Redskins,--
mattprater/2506677,"Prater, Matt",2016,Detroit Lions,--
mattprater/2506677,"Prater, Matt",2015,Detroit Lions,--
mattprater/2506677,"Prater, Matt",2014,Detroit Lions,--
mattprater/2506677,"Prater, Matt",2013,Denver Broncos,--
mattprater/2506677,"Prater, Matt",2012,Denver Broncos,0
mattprater/2506677,"Prater, Matt",2011,Denver Broncos,--
mattprater/2506677,"Prater, Matt",2010,Denver Broncos,--
mattprater/2506677,"Prater, Matt",2009,Denver Broncos,--
mattprater/2506677,"Prater, Matt",2008,Denver Broncos,--
mattprater/2506677,"Prater, Matt",2007,Denver Broncos,--
mattprater/2506677,"Prater, Matt",2007,Atlanta Falcons,--
davidgivens/2505214,"Givens, David",2006,Tennessee Titans,--
davidgivens/2505214,"Givens, David",2005,New England Patriots,--
davidgivens/2505214,"Givens, David",2004,New England Patriots,--
davidgivens/2505214,"Givens, David",2003,New England Patriots,0
davidgivens/2505214,"Givens, David",2002,New England Patriots,--
frankgarcia/2514611,"Garcia, Frank",1987,Tampa Bay Buccaneers,--
frankgarcia/2514611,"Garcia, Frank",1986,Tampa Bay Buccaneers,--
frankgarcia/2514611,"Garcia, Frank",1985,Tampa Bay Buccaneers,--
frankgarcia/2514611,"Garcia, Frank",1984,Tampa Bay Buccaneers,0
frankgarcia/2514611,"Garcia, Frank",1983,Tampa Bay Buccaneers,--
frankgarcia/2514611,"Garcia, Frank",1981,Seattle Seahawks,--
harrytheofiledes/2527197,"Theofiledes, Harry",1968,Washington Redskins,211
greglandry/2519027,"Landry, Greg",1984,Chicago Bears,199
greglandry/2519027,"Landry, Greg",1981,Baltimore Colts,195
greglandry/2519027,"Landry, Greg",1980,Baltimore Colts,275
greglandry/2519027,"Landry, Greg",1979,Baltimore Colts,"2,932"
greglandry/2519027,"Landry, Greg",1978,Detroit Lions,452
greglandry/2519027,"Landry, Greg",1977,Detroit Lions,"1,359"
greglandry/2519027,"Landry, Greg",1976,Detroit Lions,"2,191"
greglandry/2519027,"Landry, Greg",1975,Detroit Lions,403
greglandry/2519027,"Landry, Greg",1974,Detroit Lions,572
greglandry/2519027,"Landry, Greg",1973,Detroit Lions,908
greglandry/2519027,"Landry, Greg",1972,Detroit Lions,"2,066"
greglandry/2519027,"Landry, Greg",1971,Detroit Lions,"2,237"
greglandry/2519027,"Landry, Greg",1970,Detroit Lions,"1,072"
greglandry/2519027,"Landry, Greg",1969,Detroit Lions,853
greglandry/2519027,"Landry, Greg",1968,Detroit Lions,338
arnazbattle/2505571,"Battle, Arnaz",2011,Pittsburgh Steelers,--
arnazbattle/2505571,"Battle, Arnaz",2010,Pittsburgh Steelers,--
arnazbattle/2505571,"Battle, Arnaz",2009,San Francisco 49ers,--
arnazbattle/2505571,"Battle, Arnaz",2008,San Francisco 49ers,--
arnazbattle/2505571,"Battle, Arnaz",2007,San Francisco 49ers,--
arnazbattle/2505571,"Battle, Arnaz",2006,San Francisco 49ers,0
arnazbattle/2505571,"Battle, Arnaz",2005,San Francisco 49ers,27
arnazbattle/2505571,"Battle, Arnaz",2004,San Francisco 49ers,--
arnazbattle/2505571,"Battle, Arnaz",2003,San Francisco 49ers,--
giffordnielsen/2522154,"Nielsen, Gifford",1983,Houston Oilers,"1,125"
giffordnielsen/2522154,"Nielsen, Gifford",1982,Houston Oilers,"1,005"
giffordnielsen/2522154,"Nielsen, Gifford",1981,Houston Oilers,709
giffordnielsen/2522154,"Nielsen, Gifford",1980,Houston Oilers,12
giffordnielsen/2522154,"Nielsen, Gifford",1979,Houston Oilers,404
giffordnielsen/2522154,"Nielsen, Gifford",1978,Houston Oilers,0
elmerschaake/2524999,"Schaake, Elmer",1933,Portsmouth Spartans,8
joeygalloway/2500744,"Galloway, Joey",2010,Washington Redskins,--
joeygalloway/2500744,"Galloway, Joey",2009,Pittsburgh Steelers,--
joeygalloway/2500744,"Galloway, Joey",2009,New England Patriots,--
joeygalloway/2500744,"Galloway, Joey",2008,Tampa Bay Buccaneers,--
joeygalloway/2500744,"Galloway, Joey",2007,Tampa Bay Buccaneers,--
joeygalloway/2500744,"Galloway, Joey",2006,Tampa Bay Buccaneers,--
joeygalloway/2500744,"Galloway, Joey",2005,Tampa Bay Buccaneers,--
joeygalloway/2500744,"Galloway, Joey",2004,Tampa Bay Buccaneers,--
joeygalloway/2500744,"Galloway, Joey",2003,Dallas Cowboys,--
joeygalloway/2500744,"Galloway, Joey",2002,Dallas Cowboys,--
joeygalloway/2500744,"Galloway, Joey",2001,Dallas Cowboys,-1
joeygalloway/2500744,"Galloway, Joey",2000,Dallas Cowboys,--
joeygalloway/2500744,"Galloway, Joey",1999,Seattle Seahawks,--
joeygalloway/2500744,"Galloway, Joey",1998,Seattle Seahawks,--
joeygalloway/2500744,"Galloway, Joey",1997,Seattle Seahawks,0
joeygalloway/2500744,"Galloway, Joey",1996,Seattle Seahawks,--
joeygalloway/2500744,"Galloway, Joey",1995,Seattle Seahawks,--
tommyo'connell/2522365,"O'Connell, Tommy",1961,Buffalo Bills,11
tommyo'connell/2522365,"O'Connell, Tommy",1960,Buffalo Bills,"1,033"
tommyo'connell/2522365,"O'Connell, Tommy",1957,Cleveland Browns,"1,229"
tommyo'connell/2522365,"O'Connell, Tommy",1956,Cleveland Browns,551
tommyo'connell/2522365,"O'Connell, Tommy",1953,Chicago Bears,437
pugmanders/2520048,"Manders, Pug",1947,Buffalo Bills,--
pugmanders/2520048,"Manders, Pug",1946,New York Yankees,--
pugmanders/2520048,"Manders, Pug",1945,Boston Yanks,42
pugmanders/2520048,"Manders, Pug",1944,Brooklyn Tigers,96
pugmanders/2520048,"Manders, Pug",1943,Brooklyn Dodgers,31
pugmanders/2520048,"Manders, Pug",1942,Brooklyn Dodgers,0
pugmanders/2520048,"Manders, Pug",1941,Brooklyn Dodgers,--
pugmanders/2520048,"Manders, Pug",1940,Brooklyn Dodgers,0
pugmanders/2520048,"Manders, Pug",1939,Brooklyn Dodgers,--
russellwilson/2532975,"Wilson, Russell",2016,Seattle Seahawks,"4,219"
russellwilson/2532975,"Wilson, Russell",2015,Seattle Seahawks,"4,024"
russellwilson/2532975,"Wilson, Russell",2014,Seattle Seahawks,"3,475"
russellwilson/2532975,"Wilson, Russell",2013,Seattle Seahawks,"3,357"
russellwilson/2532975,"Wilson, Russell",2012,Seattle Seahawks,"3,118"
charlieseabright/2525252,"Seabright, Charlie",1950,Pittsburgh Steelers,3
charlieseabright/2525252,"Seabright, Charlie",1949,Pittsburgh Steelers,17
charlieseabright/2525252,"Seabright, Charlie",1948,Pittsburgh Steelers,0
charlieseabright/2525252,"Seabright, Charlie",1947,Pittsburgh Steelers,--
charlieseabright/2525252,"Seabright, Charlie",1946,Pittsburgh Steelers,0
charlieseabright/2525252,"Seabright, Charlie",1941,Cleveland Rams,0
peteliske/2519570,"Liske, Pete",1972,Philadelphia Eagles,973
peteliske/2519570,"Liske, Pete",1971,Philadelphia Eagles,"1,957"
peteliske/2519570,"Liske, Pete",1970,Denver Broncos,"1,340"
peteliske/2519570,"Liske, Pete",1969,Denver Broncos,845
peteliske/2519570,"Liske, Pete",1964,New York Jets,55
mikekafka/497117,"Kafka, Mike",2014,Tampa Bay Buccaneers,--
mikekafka/497117,"Kafka, Mike",2011,Philadelphia Eagles,107
mikekafka/497117,"Kafka, Mike",2010,Philadelphia Eagles,--
chadpennington/2504181,"Pennington, Chad",2010,Miami Dolphins,19
chadpennington/2504181,"Pennington, Chad",2009,Miami Dolphins,413
chadpennington/2504181,"Pennington, Chad",2008,Miami Dolphins,"3,653"
chadpennington/2504181,"Pennington, Chad",2007,New York Jets,"1,765"
chadpennington/2504181,"Pennington, Chad",2006,New York Jets,"3,352"
chadpennington/2504181,"Pennington, Chad",2005,New York Jets,530
chadpennington/2504181,"Pennington, Chad",2004,New York Jets,"2,673"
chadpennington/2504181,"Pennington, Chad",2003,New York Jets,"2,139"
chadpennington/2504181,"Pennington, Chad",2002,New York Jets,"3,120"
chadpennington/2504181,"Pennington, Chad",2001,New York Jets,92
chadpennington/2504181,"Pennington, Chad",2000,New York Jets,67
ladainiantomlinson/2504778,"Tomlinson, LaDainian",2011,New York Jets,0
ladainiantomlinson/2504778,"Tomlinson, LaDainian",2010,New York Jets,--
ladainiantomlinson/2504778,"Tomlinson, LaDainian",2009,San Diego Chargers,0
ladainiantomlinson/2504778,"Tomlinson, LaDainian",2008,San Diego Chargers,--
ladainiantomlinson/2504778,"Tomlinson, LaDainian",2007,San Diego Chargers,17
ladainiantomlinson/2504778,"Tomlinson, LaDainian",2006,San Diego Chargers,20
ladainiantomlinson/2504778,"Tomlinson, LaDainian",2005,San Diego Chargers,47
ladainiantomlinson/2504778,"Tomlinson, LaDainian",2004,San Diego Chargers,38
ladainiantomlinson/2504778,"Tomlinson, LaDainian",2003,San Diego Chargers,21
ladainiantomlinson/2504778,"Tomlinson, LaDainian",2002,San Diego Chargers,--
ladainiantomlinson/2504778,"Tomlinson, LaDainian",2001,San Diego Chargers,--
rickydavis/2512619,"Davis, Ricky",1977,Kansas City Chiefs,--
rickydavis/2512619,"Davis, Ricky",1976,Tampa Bay Buccaneers,-7
rickydavis/2512619,"Davis, Ricky",1975,Cincinnati Bengals,--
peteschabarum/2525000,"Schabarum, Pete",1954,San Francisco 49ers,0
peteschabarum/2525000,"Schabarum, Pete",1953,San Francisco 49ers,--
peteschabarum/2525000,"Schabarum, Pete",1951,San Francisco 49ers,--
johnnavarre/2506020,"Navarre, John",2006,Arizona Cardinals,--
johnnavarre/2506020,"Navarre, John",2005,Arizona Cardinals,174
johnnavarre/2506020,"Navarre, John",2004,Arizona Cardinals,168
rayhare/2515835,"Hare, Ray",1946,New York Yankees,--
rayhare/2515835,"Hare, Ray",1944,Brooklyn Tigers,0
rayhare/2515835,"Hare, Ray",1943,Washington Redskins,--
rayhare/2515835,"Hare, Ray",1942,Washington Redskins,--
rayhare/2515835,"Hare, Ray",1941,Washington Redskins,--
rayhare/2515835,"Hare, Ray",1940,Washington Redskins,--
gregcater/2511281,"Cater, Greg",1987,St. Louis Cardinals,--
gregcater/2511281,"Cater, Greg",1986,St. Louis Cardinals,--
gregcater/2511281,"Cater, Greg",1983,Buffalo Bills,--
gregcater/2511281,"Cater, Greg",1982,Buffalo Bills,--
gregcater/2511281,"Cater, Greg",1981,Buffalo Bills,--
gregcater/2511281,"Cater, Greg",1980,Buffalo Bills,15
antoniobrown/2508061,"Brown, Antonio",2016,Pittsburgh Steelers,--
antoniobrown/2508061,"Brown, Antonio",2015,Pittsburgh Steelers,0
antoniobrown/2508061,"Brown, Antonio",2014,Pittsburgh Steelers,20
antoniobrown/2508061,"Brown, Antonio",2013,Pittsburgh Steelers,15
antoniobrown/2508061,"Brown, Antonio",2012,Pittsburgh Steelers,0
antoniobrown/2508061,"Brown, Antonio",2011,Pittsburgh Steelers,--
antoniobrown/2508061,"Brown, Antonio",2010,Pittsburgh Steelers,--
garybeban/2509263,"Beban, Gary",1969,Washington Redskins,--
garybeban/2509263,"Beban, Gary",1968,Washington Redskins,0
deseanjackson/1581,"Jackson, DeSean",2016,Washington Redskins,--
deseanjackson/1581,"Jackson, DeSean",2015,Washington Redskins,--
deseanjackson/1581,"Jackson, DeSean",2014,Washington Redskins,--
deseanjackson/1581,"Jackson, DeSean",2013,Philadelphia Eagles,--
deseanjackson/1581,"Jackson, DeSean",2012,Philadelphia Eagles,--
deseanjackson/1581,"Jackson, DeSean",2011,Philadelphia Eagles,--
deseanjackson/1581,"Jackson, DeSean",2010,Philadelphia Eagles,--
deseanjackson/1581,"Jackson, DeSean",2009,Philadelphia Eagles,--
deseanjackson/1581,"Jackson, DeSean",2008,Philadelphia Eagles,0
bernardquarles/2523635,"Quarles, Bernard",1987,Los Angeles Rams,40
heinieweisenbaugh/2528476,"Weisenbaugh, Heinie",1936,Boston Redskins,--
heinieweisenbaugh/2528476,"Weisenbaugh, Heinie",1935,Pittsburgh Pirates,14
heinieweisenbaugh/2528476,"Weisenbaugh, Heinie",1935,Boston Redskins,--
pugrentner/2523976,"Rentner, Pug",1937,Chicago Bears,--
pugrentner/2523976,"Rentner, Pug",1936,Boston Redskins,198
pugrentner/2523976,"Rentner, Pug",1935,Boston Redskins,148
pugrentner/2523976,"Rentner, Pug",1934,Boston Redskins,13
adrianpeterson/2505173,"Peterson, Adrian",2009,Chicago Bears,--
adrianpeterson/2505173,"Peterson, Adrian",2008,Chicago Bears,--
adrianpeterson/2505173,"Peterson, Adrian",2007,Chicago Bears,9
adrianpeterson/2505173,"Peterson, Adrian",2006,Chicago Bears,--
adrianpeterson/2505173,"Peterson, Adrian",2005,Chicago Bears,--
adrianpeterson/2505173,"Peterson, Adrian",2004,Chicago Bears,--
adrianpeterson/2505173,"Peterson, Adrian",2003,Chicago Bears,--
adrianpeterson/2505173,"Peterson, Adrian",2002,Chicago Bears,--
jeffwest/2528557,"West, Jeff",1985,Seattle Seahawks,--
jeffwest/2528557,"West, Jeff",1984,Seattle Seahawks,--
jeffwest/2528557,"West, Jeff",1983,Seattle Seahawks,--
jeffwest/2528557,"West, Jeff",1982,Seattle Seahawks,--
jeffwest/2528557,"West, Jeff",1981,Seattle Seahawks,0
jeffwest/2528557,"West, Jeff",1979,San Diego Chargers,--
jeffwest/2528557,"West, Jeff",1978,San Diego Chargers,--
jeffwest/2528557,"West, Jeff",1977,San Diego Chargers,--
jeffwest/2528557,"West, Jeff",1976,San Diego Chargers,--
jeffwest/2528557,"West, Jeff",1975,St. Louis Cardinals,--
johnnyunitas/2527792,"Unitas, Johnny",1973,San Diego Chargers,471
johnnyunitas/2527792,"Unitas, Johnny",1972,Baltimore Colts,"1,111"
johnnyunitas/2527792,"Unitas, Johnny",1971,Baltimore Colts,942
johnnyunitas/2527792,"Unitas, Johnny",1970,Baltimore Colts,"2,213"
johnnyunitas/2527792,"Unitas, Johnny",1969,Baltimore Colts,"2,342"
johnnyunitas/2527792,"Unitas, Johnny",1968,Baltimore Colts,139
johnnyunitas/2527792,"Unitas, Johnny",1967,Baltimore Colts,"3,428"
johnnyunitas/2527792,"Unitas, Johnny",1966,Baltimore Colts,"2,748"
johnnyunitas/2527792,"Unitas, Johnny",1965,Baltimore Colts,"2,530"
johnnyunitas/2527792,"Unitas, Johnny",1964,Baltimore Colts,"2,824"
johnnyunitas/2527792,"Unitas, Johnny",1963,Baltimore Colts,"3,481"
johnnyunitas/2527792,"Unitas, Johnny",1962,Baltimore Colts,"2,967"
johnnyunitas/2527792,"Unitas, Johnny",1961,Baltimore Colts,"2,990"
johnnyunitas/2527792,"Unitas, Johnny",1960,Baltimore Colts,"3,099"
johnnyunitas/2527792,"Unitas, Johnny",1959,Baltimore Colts,"2,899"
johnnyunitas/2527792,"Unitas, Johnny",1958,Baltimore Colts,"2,007"
johnnyunitas/2527792,"Unitas, Johnny",1957,Baltimore Colts,"2,550"
johnnyunitas/2527792,"Unitas, Johnny",1956,Baltimore Colts,"1,498"
dicknesbitt/2522054,"Nesbitt, Dick",1934,Brooklyn Dodgers,46
dicknesbitt/2522054,"Nesbitt, Dick",1933,Chicago Cardinals,11
dicknesbitt/2522054,"Nesbitt, Dick",1933,Chicago Bears,23
dicknesbitt/2522054,"Nesbitt, Dick",1932,Chicago Bears,14
dicknesbitt/2522054,"Nesbitt, Dick",1931,Chicago Bears,0
dicknesbitt/2522054,"Nesbitt, Dick",1930,Chicago Bears,--
brucehardy/2515818,"Hardy, Bruce",1989,Miami Dolphins,--
brucehardy/2515818,"Hardy, Bruce",1988,Miami Dolphins,--
brucehardy/2515818,"Hardy, Bruce",1987,Miami Dolphins,--
brucehardy/2515818,"Hardy, Bruce",1986,Miami Dolphins,--
brucehardy/2515818,"Hardy, Bruce",1985,Miami Dolphins,--
brucehardy/2515818,"Hardy, Bruce",1984,Miami Dolphins,--
brucehardy/2515818,"Hardy, Bruce",1983,Miami Dolphins,--
brucehardy/2515818,"Hardy, Bruce",1982,Miami Dolphins,--
brucehardy/2515818,"Hardy, Bruce",1981,Miami Dolphins,--
brucehardy/2515818,"Hardy, Bruce",1980,Miami Dolphins,--
brucehardy/2515818,"Hardy, Bruce",1979,Miami Dolphins,0
brucehardy/2515818,"Hardy, Bruce",1978,Miami Dolphins,--
joeperry/2523048,"Perry, Joe",1963,San Francisco 49ers,0
joeperry/2523048,"Perry, Joe",1962,Baltimore Colts,--
joeperry/2523048,"Perry, Joe",1961,Baltimore Colts,--
joeperry/2523048,"Perry, Joe",1960,San Francisco 49ers,--
joeperry/2523048,"Perry, Joe",1959,San Francisco 49ers,--
joeperry/2523048,"Perry, Joe",1958,San Francisco 49ers,--
joeperry/2523048,"Perry, Joe",1957,San Francisco 49ers,0
joeperry/2523048,"Perry, Joe",1956,San Francisco 49ers,--
joeperry/2523048,"Perry, Joe",1955,San Francisco 49ers,0
joeperry/2523048,"Perry, Joe",1954,San Francisco 49ers,34
joeperry/2523048,"Perry, Joe",1953,San Francisco 49ers,14
joeperry/2523048,"Perry, Joe",1952,San Francisco 49ers,0
joeperry/2523048,"Perry, Joe",1951,San Francisco 49ers,31
joeperry/2523048,"Perry, Joe",1950,San Francisco 49ers,--
joeperry/2523048,"Perry, Joe",1949,San Francisco 49ers,--
joeperry/2523048,"Perry, Joe",1948,San Francisco 49ers,--
glenndavis/2512562,"Davis, Glenn",1951,Los Angeles Rams,5
glenndavis/2512562,"Davis, Glenn",1950,Los Angeles Rams,97
derekcarr/2543499,"Carr, Derek",2016,Oakland Raiders,"3,937"
derekcarr/2543499,"Carr, Derek",2015,Oakland Raiders,"3,987"
derekcarr/2543499,"Carr, Derek",2014,Oakland Raiders,"3,270"
stevenemeth/2522047,"Nemeth, Steve",1947,Baltimore Colts,--
stevenemeth/2522047,"Nemeth, Steve",1946,Chicago Rockets,--
stevenemeth/2522047,"Nemeth, Steve",1945,Cleveland Rams,0
lancealworth/2508428,"Alworth, Lance",1972,Dallas Cowboys,--
lancealworth/2508428,"Alworth, Lance",1971,Dallas Cowboys,--
lancealworth/2508428,"Alworth, Lance",1970,San Diego Chargers,--
lancealworth/2508428,"Alworth, Lance",1969,San Diego Chargers,--
lancealworth/2508428,"Alworth, Lance",1968,San Diego Chargers,--
lancealworth/2508428,"Alworth, Lance",1967,San Diego Chargers,0
lancealworth/2508428,"Alworth, Lance",1966,San Diego Chargers,--
lancealworth/2508428,"Alworth, Lance",1965,San Diego Chargers,--
lancealworth/2508428,"Alworth, Lance",1964,San Diego Chargers,-11
lancealworth/2508428,"Alworth, Lance",1963,San Diego Chargers,--
lancealworth/2508428,"Alworth, Lance",1962,San Diego Chargers,--
davefinzer/2514045,"Finzer, Dave",1985,Seattle Seahawks,0
davefinzer/2514045,"Finzer, Dave",1984,Chicago Bears,--
marcusallen/2499399,"Allen, Marcus",1997,Kansas City Chiefs,15
marcusallen/2499399,"Allen, Marcus",1996,Kansas City Chiefs,0
marcusallen/2499399,"Allen, Marcus",1995,Kansas City Chiefs,--
marcusallen/2499399,"Allen, Marcus",1994,Kansas City Chiefs,--
marcusallen/2499399,"Allen, Marcus",1993,Kansas City Chiefs,--
marcusallen/2499399,"Allen, Marcus",1992,Los Angeles Raiders,--
marcusallen/2499399,"Allen, Marcus",1991,Los Angeles Raiders,11
marcusallen/2499399,"Allen, Marcus",1990,Los Angeles Raiders,0
marcusallen/2499399,"Allen, Marcus",1989,Los Angeles Raiders,--
marcusallen/2499399,"Allen, Marcus",1988,Los Angeles Raiders,21
marcusallen/2499399,"Allen, Marcus",1987,Los Angeles Raiders,23
marcusallen/2499399,"Allen, Marcus",1986,Los Angeles Raiders,--
marcusallen/2499399,"Allen, Marcus",1985,Los Angeles Raiders,16
marcusallen/2499399,"Allen, Marcus",1984,Los Angeles Raiders,38
marcusallen/2499399,"Allen, Marcus",1983,Los Angeles Raiders,111
marcusallen/2499399,"Allen, Marcus",1982,Los Angeles Raiders,47
rayevans/2513759,"Evans, Ray",1948,Pittsburgh Steelers,924
jamesritchey/2502676,"Ritchey, James",1997,Tennessee Oilers,15
jamesritchey/2502676,"Ritchey, James",1996,Houston Oilers,--
raynovotny/2522290,"Novotny, Ray",1932,Brooklyn Dodgers,50
raynovotny/2522290,"Novotny, Ray",1931,Cleveland Indians,--
raynovotny/2522290,"Novotny, Ray",1930,Portsmouth Spartans,0
garyhammond/2515712,"Hammond, Gary",1976,St. Louis Cardinals,--
garyhammond/2515712,"Hammond, Gary",1975,St. Louis Cardinals,--
garyhammond/2515712,"Hammond, Gary",1974,St. Louis Cardinals,81
garyhammond/2515712,"Hammond, Gary",1973,St. Louis Cardinals,0
norrisweese/2528452,"Weese, Norris",1979,Denver Broncos,731
norrisweese/2528452,"Weese, Norris",1978,Denver Broncos,723
norrisweese/2528452,"Weese, Norris",1977,Denver Broncos,119
norrisweese/2528452,"Weese, Norris",1976,Denver Broncos,314
paulottcarruth/2511163,"Carruth, Paul Ott",1989,Kansas City Chiefs,--
paulottcarruth/2511163,"Carruth, Paul Ott",1988,Green Bay Packers,0
paulottcarruth/2511163,"Carruth, Paul Ott",1987,Green Bay Packers,3
paulottcarruth/2511163,"Carruth, Paul Ott",1986,Green Bay Packers,--
byronleftwich/2505673,"Leftwich, Byron",2012,Pittsburgh Steelers,272
byronleftwich/2505673,"Leftwich, Byron",2010,Pittsburgh Steelers,42
byronleftwich/2505673,"Leftwich, Byron",2009,Tampa Bay Buccaneers,594
byronleftwich/2505673,"Leftwich, Byron",2008,Pittsburgh Steelers,303
byronleftwich/2505673,"Leftwich, Byron",2007,Atlanta Falcons,279
byronleftwich/2505673,"Leftwich, Byron",2006,Jacksonville Jaguars,"1,159"
byronleftwich/2505673,"Leftwich, Byron",2005,Jacksonville Jaguars,"2,123"
byronleftwich/2505673,"Leftwich, Byron",2004,Jacksonville Jaguars,"2,941"
byronleftwich/2505673,"Leftwich, Byron",2003,Jacksonville Jaguars,"2,819"
alexsmith/2506340,"Smith, Alex",2016,Kansas City Chiefs,"3,502"
alexsmith/2506340,"Smith, Alex",2015,Kansas City Chiefs,"3,486"
alexsmith/2506340,"Smith, Alex",2014,Kansas City Chiefs,"3,265"
alexsmith/2506340,"Smith, Alex",2013,Kansas City Chiefs,"3,313"
alexsmith/2506340,"Smith, Alex",2012,San Francisco 49ers,"1,737"
alexsmith/2506340,"Smith, Alex",2011,San Francisco 49ers,"3,144"
alexsmith/2506340,"Smith, Alex",2010,San Francisco 49ers,"2,370"
alexsmith/2506340,"Smith, Alex",2009,San Francisco 49ers,"2,350"
alexsmith/2506340,"Smith, Alex",2008,San Francisco 49ers,--
alexsmith/2506340,"Smith, Alex",2007,San Francisco 49ers,914
alexsmith/2506340,"Smith, Alex",2006,San Francisco 49ers,"2,890"
alexsmith/2506340,"Smith, Alex",2005,San Francisco 49ers,875
larrylawrence/2519183,"Lawrence, Larry",1976,Tampa Bay Buccaneers,0
larrylawrence/2519183,"Lawrence, Larry",1975,Oakland Raiders,50
larrylawrence/2519183,"Lawrence, Larry",1974,Oakland Raiders,29
benjydial/2512880,"Dial, Benjy",1967,Philadelphia Eagles,5
jarvislandry/2543488,"Landry, Jarvis",2016,Miami Dolphins,0
jarvislandry/2543488,"Landry, Jarvis",2015,Miami Dolphins,9
jarvislandry/2543488,"Landry, Jarvis",2014,Miami Dolphins,--
